,CLIENT_ID,TARGET
7069,74375,0
7070,74378,0
7071,74415,0
7072,74445,0
7073,74450,0
7074,74452,0
7075,74457,0
7076,784296,0
7077,794813,0
7078,823792,0
7079,84284,0
7080,84515,0
7081,84516,0
7082,84523,0
7083,84524,0
7084,84526,0
7085,84534,0
7086,84539,0
7087,84558,0
7088,851498,0
7089,857724,0
7090,860147,0
7091,861563,0
7092,862159,0
7093,86575,0
7094,86579,0
7095,86588,0
7096,86592,0
7097,86593,0
7098,86600,0
7099,86610,0
7100,86615,0
7101,86616,0
7102,86617,0
7103,86622,0
7104,86623,0
7105,86630,0
7106,86635,0
7107,86638,0
7108,86645,0
7109,86646,0
7110,86647,0
7111,86649,0
7112,86650,0
7113,86651,0
7114,86657,0
7115,86660,0
7116,86668,0
7117,86674,0
7118,86675,0
7119,86680,0
7120,86682,0
7121,86687,0
7122,86689,0
7123,86693,0
7124,86696,0
7125,86702,0
7126,86704,0
7127,874122,0
7128,886152,0
7129,888774,0
7130,915458,0
7131,927488,0
7132,93936,0
7133,940163,0
7134,956376,0
7135,1008845,0
7136,1012569,0
7137,102611,0
7138,1036807,0
7139,1048117,0
7140,107651,0
7141,1094851,0
7142,1110267,0
7143,1175939,0
7144,1197065,0
7145,1197685,0
7146,1211364,0
7147,1216228,0
7148,1236634,0
7149,1238368,0
7150,1245584,0
7151,1259193,0
7152,1260924,0
7153,1263995,0
7154,1266782,0
7155,1269561,0
7156,1273820,0
7157,1287623,0
7158,1301531,0
7159,1303424,0
7160,1307046,0
7161,1310507,0
7162,1346493,0
7163,1357569,0
7164,137006,0
7165,1371743,0
7166,1371848,0
7167,1377216,0
7168,1377721,0
7169,1386435,0
7170,1386784,0
7171,1392065,0
7172,1393516,0
7173,1396225,0
7174,1397067,0
7175,1397981,0
7176,1400594,0
7177,1414264,0
7178,1418157,0
7179,1427933,0
7180,1433779,0
7181,1437279,0
7182,1437518,0
7183,1441477,0
7184,1458356,0
7185,1460226,0
7186,1466404,0
7187,1471842,0
7188,1478737,0
7189,1479102,0
7190,1479692,0
7191,1479818,0
7192,1482462,0
7193,1482466,0
7194,1483444,0
7195,1487886,0
7196,1489588,0
7197,1489928,0
7198,1491997,0
7199,1494409,0
7200,1503267,0
7201,1505069,0
7202,1520186,0
7203,1520502,0
7204,1521481,0
7205,1521664,0
7206,1522002,0
7207,1522160,0
7208,1522523,0
7209,1522676,0
7210,1523137,0
7211,1523174,0
7212,1523474,0
7213,1523536,0
7214,1523567,0
7215,1523708,0
7216,1523741,0
7217,1523797,0
7218,1523922,0
7219,1523966,0
7220,1524030,0
7221,1524049,0
7222,1524061,0
7223,1524078,0
7224,1524142,0
7225,1524260,0
7226,1524268,0
7227,1524291,0
7228,1524336,0
7229,1524361,0
7230,1524363,0
7231,1524370,0
7232,1524386,0
7233,1524401,0
7234,1524525,0
7235,1524549,0
7236,1524550,0
7237,1524551,0
7238,1524554,0
7239,1524567,0
7240,1524571,0
7241,1524582,0
7242,1524587,0
7243,1524589,0
7244,1524614,0
7245,1524617,0
7246,1524630,0
7247,1524646,0
7248,1524647,0
7249,1524659,0
7250,1524672,0
7251,1524676,0
7252,1524677,0
7253,1524681,0
7254,1524686,0
7255,1524688,0
7256,1524699,0
7257,1524709,0
7258,1524710,0
7259,1524713,0
7260,1524714,0
7261,1524715,0
7262,1524721,0
7263,1524736,0
7264,1524748,0
7265,1524750,0
7266,1524768,0
7267,1524769,0
7268,1524771,0
7269,1524803,0
7270,1524804,0
7271,1524805,0
7272,1524806,0
7273,1524823,0
7274,1524824,0
7275,1524825,0
7276,1524831,0
7277,1524867,0
7278,1524871,0
7279,1524873,0
7280,1524881,0
7281,1524884,0
7282,1524888,0
7283,1524897,0
7284,1524899,0
7285,1524901,0
7286,1524903,0
7287,1524906,0
7288,1524910,0
7289,1524914,0
7290,1524928,0
7291,1524929,0
7292,1524932,0
7293,1524937,0
7294,1524941,0
7295,1524945,0
7296,1524947,0
7297,1524969,0
7298,1524972,0
7299,1524984,0
7300,1524998,0
7301,1525009,0
7302,1525024,0
7303,1525026,0
7304,1525044,0
7305,1525057,0
7306,1525061,0
7307,1525063,0
7308,1525064,0
7309,1525066,0
7310,1525070,0
7311,1525144,0
7312,1525167,0
7313,1525204,0
7314,1525224,0
7315,1525338,0
7316,1525352,0
7317,1525460,0
7318,1525586,0
7319,1525602,0
7320,1525613,0
7321,1525737,0
7322,1525752,0
7323,1525794,0
7324,1525804,0
7325,1525858,0
7326,1525945,0
7327,1525998,0
7328,1526025,0
7329,1526142,0
7330,1526314,0
7331,1526324,0
7332,1526350,0
7333,1526373,0
7334,1526377,0
7335,1526457,0
7336,1526458,0
7337,1526482,0
7338,1526483,0
7339,1526490,0
7340,1526562,0
7341,1526569,0
7342,1526600,0
7343,1526678,0
7344,1526711,0
7345,1526734,0
7346,1526817,0
7347,1526825,0
7348,1526827,0
7349,1526866,0
7350,1527102,0
7351,1527143,0
7352,1527148,0
7353,1527169,0
7354,1527280,0
7355,1527344,0
7356,1527382,0
7357,1527447,0
7358,1527578,0
7359,1527630,0
7360,1527677,0
7361,1527768,0
7362,1527822,0
7363,1527832,0
7364,1527833,0
7365,1527922,0
7366,1527923,0
7367,1528237,0
7368,1528270,0
7369,1528271,0
7370,1528318,0
7371,1528335,0
7372,1528387,0
7373,1528397,0
7374,1528578,0
7375,1528589,0
7376,1528590,0
7377,1528670,0
7378,1528675,0
7379,1528727,0
7380,1529005,0
7381,1529216,0
7382,1529268,0
7383,1529316,0
7384,1529362,0
7385,1529414,0
7386,1529462,0
7387,1529735,0
7388,1529756,0
7389,1529758,0
7390,1529776,0
7391,1529787,0
7392,1529792,0
7393,1529875,0
7394,1529885,0
7395,1529917,0
7396,1530003,0
7397,1530008,0
7398,1530013,0
7399,1530062,0
7400,1530076,0
7401,1530119,0
7402,1530120,0
7403,1686341,0
7404,1692367,0
7405,1700871,0
7406,1701788,0
7407,1701954,0
7408,1702185,0
7409,1702241,0
7410,1702316,0
7411,1702692,0
7412,1705381,0
7413,1708986,0
7414,1709750,0
7415,1710243,0
7416,1710578,0
7417,1716789,0
7418,1717129,0
7419,1717484,0
7420,1724032,0
7421,1724075,0
7422,1732624,0
7423,1732812,0
7424,1741541,0
7425,1741564,0
7426,1741565,0
7427,1741689,0
7428,1745501,0
7429,1749162,0
7430,1750518,0
7431,1750521,0
7432,1750545,0
7433,1750551,0
7434,1750611,0
7435,1758819,0
7436,1759441,0
7437,1759467,0
7438,1759589,0
7439,1768421,0
7440,1768479,0
7441,1768518,0
7442,193115,0
7443,196292,0
7444,201101,0
7445,237317,0
7446,264940,0
7447,280048,0
7448,336375,0
7449,39943,0
7450,42880,0
7451,475894,0
7452,48357,0
7453,48555,0
7454,48556,0
7455,51056,0
7456,514081,0
7457,51914,0
7458,52101,0
7459,52170,0
7460,52635,0
7461,54568,0
7462,567677,0
7463,575666,0
7464,576042,0
7465,576067,0
7466,58349,0
7467,59640,0
7468,60638,0
7469,62500,0
7470,62502,0
7471,62797,0
7472,652334,0
7473,65305,0
7474,654876,0
7475,674051,0
7476,681258,0
7477,681569,0
7478,68595,0
7479,70002,0
7480,70074,0
7481,700902,0
7482,705074,0
7483,706503,0
7484,707944,0
7485,70819,0
7486,70825,0
7487,71217,0
7488,742569,0
7489,801574,0
7490,80382,0
7491,84568,0
7492,84574,0
7493,84580,0
7494,84595,0
7495,84596,0
7496,84598,0
7497,84620,0
7498,84622,0
7499,84625,0
7500,84628,0
7501,84633,0
7502,84634,0
7503,84636,0
7504,84638,0
7505,84641,0
7506,84648,0
7507,84649,0
7508,84659,0
7509,84667,0
7510,857175,0
7511,857496,0
7512,864507,0
7513,87472,0
7514,87484,0
7515,87486,0
7516,87491,0
7517,87501,0
7518,87503,0
7519,87512,0
7520,87513,0
7521,87520,0
7522,87528,0
7523,87532,0
7524,87546,0
7525,87554,0
7526,87555,0
7527,87558,0
7528,87559,0
7529,87565,0
7530,87581,0
7531,87582,0
7532,87587,0
7533,87588,0
7534,87591,0
7535,87592,0
7536,92133,0
7537,986843,0
7538,991094,0
7539,100198,0
7540,1002885,0
7541,1021732,0
7542,1032016,0
7543,1067578,0
7544,1073144,0
7545,1096039,0
7546,1113207,0
7547,1119718,0
7548,1144583,0
7549,1162390,0
7550,116748,0
7551,1174201,0
7552,1226083,0
7553,1237568,0
7554,1266140,0
7555,1269108,0
7556,127210,0
7557,1286271,0
7558,1317986,0
7559,1364363,0
7560,1394703,0
7561,1408104,0
7562,1412975,0
7563,1417395,0
7564,1420620,0
7565,1426387,0
7566,1441399,0
7567,1452206,0
7568,1455201,0
7569,1457052,0
7570,1465348,0
7571,1470332,0
7572,1471239,0
7573,1472705,0
7574,1473066,0
7575,1476759,0
7576,1478100,0
7577,1478267,0
7578,1479410,0
7579,1482936,0
7580,1484943,0
7581,1486635,0
7582,1486675,0
7583,1487528,0
7584,1488789,0
7585,1491787,0
7586,1493177,0
7587,1495293,0
7588,1500426,0
7589,1506500,0
7590,1507077,0
7591,1512751,0
7592,1514903,0
7593,1522696,0
7594,1522846,0
7595,1524981,0
7596,1525074,0
7597,1525078,0
7598,1525104,0
7599,1525114,0
7600,1525154,0
7601,1525214,0
7602,1525228,0
7603,1525264,0
7604,1525308,0
7605,1525348,0
7606,1525353,0
7607,1525383,0
7608,1525395,0
7609,1525396,0
7610,1525491,0
7611,1525535,0
7612,1525557,0
7613,1525578,0
7614,1525599,0
7615,1525614,0
7616,1525616,0
7617,1525631,0
7618,1525644,0
7619,1525672,0
7620,1525673,0
7621,1525757,0
7622,1525802,0
7623,1525807,0
7624,1525822,0
7625,1525859,0
7626,1525860,0
7627,1525864,0
7628,1525865,0
7629,1525878,0
7630,1525882,0
7631,1525886,0
7632,1525901,0
7633,1525909,0
7634,1525929,0
7635,1525950,0
7636,1525953,0
7637,1525955,0
7638,1525966,0
7639,1526006,0
7640,1526038,0
7641,1526041,0
7642,1526096,0
7643,1526099,0
7644,1526106,0
7645,1526108,0
7646,1526144,0
7647,1526184,0
7648,1526197,0
7649,1526214,0
7650,1526219,0
7651,1526224,0
7652,1526226,0
7653,1526248,0
7654,1526268,0
7655,1526293,0
7656,1526378,0
7657,1526428,0
7658,1526430,0
7659,1526436,0
7660,1526486,0
7661,1526522,0
7662,1526524,0
7663,1526540,0
7664,1526563,0
7665,1526601,0
7666,1526603,0
7667,1526608,0
7668,1526623,0
7669,1526629,0
7670,1526668,0
7671,1526686,0
7672,1526729,0
7673,1526743,0
7674,1526755,0
7675,1526807,0
7676,1526828,0
7677,1526835,0
7678,1526852,0
7679,1526902,0
7680,1526924,0
7681,1526955,0
7682,1527001,0
7683,1527034,0
7684,1527058,0
7685,1527064,0
7686,1527065,0
7687,1527066,0
7688,1527093,0
7689,1527144,0
7690,1527162,0
7691,1527165,0
7692,1527166,0
7693,1527234,0
7694,1527247,0
7695,1527253,0
7696,1527275,0
7697,1527283,0
7698,1527305,0
7699,1527337,0
7700,1527369,0
7701,1527372,0
7702,1527391,0
7703,1527414,0
7704,1527415,0
7705,1527441,0
7706,1527442,0
7707,1527445,0
7708,1527457,0
7709,1527478,0
7710,1527479,0
7711,1527512,0
7712,1527516,0
7713,1527518,0
7714,1527542,0
7715,1527654,0
7716,1527711,0
7717,1527810,0
7718,1527844,0
7719,1527845,0
7720,1527879,0
7721,1527902,0
7722,1527998,0
7723,1528027,0
7724,1528076,0
7725,1528090,0
7726,1528106,0
7727,1528131,0
7728,1528132,0
7729,1528240,0
7730,1528289,0
7731,1528296,0
7732,1528344,0
7733,1528345,0
7734,1528377,0
7735,1528389,0
7736,1528410,0
7737,1528513,0
7738,1528519,0
7739,1528523,0
7740,1528607,0
7741,1528612,0
7742,1528634,0
7743,1528676,0
7744,1528685,0
7745,1528736,0
7746,1528742,0
7747,1528756,0
7748,1528767,0
7749,1528859,0
7750,1528902,0
7751,1528910,0
7752,1528937,0
7753,1528960,0
7754,1528964,0
7755,1528986,0
7756,1529081,0
7757,1529089,0
7758,1529136,0
7759,1529277,0
7760,1529291,0
7761,1529386,0
7762,1529463,0
7763,1529499,0
7764,1529527,0
7765,1529548,0
7766,1529579,0
7767,1529650,0
7768,1529651,0
7769,1529661,0
7770,1529662,0
7771,1529675,0
7772,1529682,0
7773,1529683,0
7774,1529724,0
7775,1529745,0
7776,1529751,0
7777,1529765,0
7778,1529770,0
7779,1529779,0
7780,1529782,0
7781,1529825,0
7782,1529842,0
7783,1529846,0
7784,1529849,0
7785,1529860,0
7786,1529871,0
7787,1529901,0
7788,1529930,0
7789,1529955,0
7790,1529974,0
7791,1529989,0
7792,1530020,0
7793,1530030,0
7794,1530031,0
7795,1530032,0
7796,1530043,0
7797,1530051,0
7798,1530053,0
7799,1530058,0
7800,1530102,0
7801,1530105,0
7802,1530141,0
7803,1530146,0
7804,1530169,0
7805,1530174,0
7806,1530200,0
7807,155493,0
7808,1701703,0
7809,1702317,0
7810,1702382,0
7811,1702455,0
7812,1702541,0
7813,1702936,0
7814,1704134,0
7815,1706232,0
7816,1707183,0
7817,1708334,0
7818,1708993,0
7819,1713689,0
7820,1723953,0
7821,1732619,0
7822,1732733,0
7823,1732805,0
7824,1732905,0
7825,1733004,0
7826,1741638,0
7827,1741800,0
7828,1750613,0
7829,1750704,0
7830,1750757,0
7831,175499,0
7832,1758548,0
7833,1758947,0
7834,1759488,0
7835,1767201,0
7836,1768512,0
7837,1768516,0
7838,184343,0
7839,199004,0
7840,202104,0
7841,241287,0
7842,246711,0
7843,276201,0
7844,277845,0
7845,280264,0
7846,289160,0
7847,289763,0
7848,29525,0
7849,305633,0
7850,323655,0
7851,33156,0
7852,360704,0
7853,381355,0
7854,383474,0
7855,422255,0
7856,439571,0
7857,444353,0
7858,458404,0
7859,462559,0
7860,46651,0
7861,48338,0
7862,484196,0
7863,484925,0
7864,49382,0
7865,50284,0
7866,50557,0
7867,50990,0
7868,52121,0
7869,524564,0
7870,52651,0
7871,545260,0
7872,54538,0
7873,54886,0
7874,55129,0
7875,55130,0
7876,55131,0
7877,556548,0
7878,568280,0
7879,573584,0
7880,593809,0
7881,59881,0
7882,605609,0
7883,609188,0
7884,613824,0
7885,62583,0
7886,62611,0
7887,632395,0
7888,632567,0
7889,651467,0
7890,68998,0
7891,69424,0
7892,69824,0
7893,69989,0
7894,69990,0
7895,71234,0
7896,71237,0
7897,71241,0
7898,72276,0
7899,72639,0
7900,746634,0
7901,74779,0
7902,755464,0
7903,757628,0
7904,77835,0
7905,788924,0
7906,796100,0
7907,79657,0
7908,79659,0
7909,79696,0
7910,80367,0
7911,80389,0
7912,80406,0
7913,80409,0
7914,80413,0
7915,80414,0
7916,80416,0
7917,80424,0
7918,80426,0
7919,80446,0
7920,80453,0
7921,80461,0
7922,80502,0
7923,80512,0
7924,80518,0
7925,80521,0
7926,805396,0
7927,805553,0
7928,808218,0
7929,82379,0
7930,82453,0
7931,82467,0
7932,82507,0
7933,82510,0
7934,834388,0
7935,838860,0
7936,84312,0
7937,84563,0
7938,84657,0
7939,84717,0
7940,84723,0
7941,84743,0
7942,86279,0
7943,86929,0
7944,86936,0
7945,86944,0
7946,86946,0
7947,86948,0
7948,86951,0
7949,86952,0
7950,86969,0
7951,86971,0
7952,871013,0
7953,87570,0
7954,87574,0
7955,87575,0
7956,87576,0
7957,87602,0
7958,87604,0
7959,87605,0
7960,87610,0
7961,87612,0
7962,88563,0
7963,903195,0
7964,949439,0
7965,964339,0
7966,971720,0
7967,987614,0
7968,1057298,0
7969,1084361,0
7970,1091437,0
7971,1148212,0
7972,116979,0
7973,118065,0
7974,1237078,0
7975,1243537,0
7976,1251524,0
7977,1261343,0
7978,1270688,0
7979,1300091,0
7980,1323861,0
7981,1331491,0
7982,1340200,0
7983,1356047,0
7984,1357345,0
7985,1385857,0
7986,1390374,0
7987,1391462,0
7988,1396002,0
7989,1399331,0
7990,1404131,0
7991,1406347,0
7992,1408895,0
7993,1416478,0
7994,1423246,0
7995,1425743,0
7996,1444766,0
7997,1445871,0
7998,1446223,0
7999,1447078,0
8000,1456033,0
8001,1456736,0
8002,1460820,0
8003,1461499,0
8004,1461755,0
8005,1469045,0
8006,1469235,0
8007,1473444,0
8008,1475652,0
8009,1477535,0
8010,1478542,0
8011,1480071,0
8012,1483568,0
8013,1484551,0
8014,1484730,0
8015,1490266,0
8016,1491586,0
8017,1491642,0
8018,1491870,0
8019,1492709,0
8020,1493837,0
8021,1494127,0
8022,1496447,0
8023,1509175,0
8024,1516354,0
8025,1520064,0
8026,1520411,0
8027,1524298,0
8028,1524608,0
8029,1525093,0
8030,1525096,0
8031,1525097,0
8032,1525098,0
8033,1525115,0
8034,1525128,0
8035,1525146,0
8036,1525170,0
8037,1525177,0
8038,1525182,0
8039,1525186,0
8040,1525206,0
8041,1525217,0
8042,1525254,0
8043,1525260,0
8044,1525269,0
8045,1525288,0
8046,1525294,0
8047,1525296,0
8048,1525324,0
8049,1525367,0
8050,1525376,0
8051,1525385,0
8052,1525440,0
8053,1525446,0
8054,1525468,0
8055,1525469,0
8056,1525472,0
8057,1525493,0
8058,1525495,0
8059,1525496,0
8060,1525506,0
8061,1525516,0
8062,1525549,0
8063,1525550,0
8064,1525555,0
8065,1525590,0
8066,1525621,0
8067,1525630,0
8068,1525633,0
8069,1525651,0
8070,1525654,0
8071,1525655,0
8072,1525662,0
8073,1525667,0
8074,1525674,0
8075,1525675,0
8076,1525758,0
8077,1525780,0
8078,1525789,0
8079,1525828,0
8080,1525897,0
8081,1525906,0
8082,1525922,0
8083,1525924,0
8084,1525947,0
8085,1525959,0
8086,1525983,0
8087,1525996,0
8088,1526004,0
8089,1526065,0
8090,1526071,0
8091,1526116,0
8092,1526122,0
8093,1526138,0
8094,1526147,0
8095,1526165,0
8096,1526166,0
8097,1526168,0
8098,1526227,0
8099,1526266,0
8100,1526291,0
8101,1526331,0
8102,1526358,0
8103,1526387,0
8104,1526452,0
8105,1526461,0
8106,1526487,0
8107,1526488,0
8108,1526542,0
8109,1526543,0
8110,1526576,0
8111,1526594,0
8112,1526624,0
8113,1526630,0
8114,1526632,0
8115,1526640,0
8116,1526649,0
8117,1526674,0
8118,1526720,0
8119,1526727,0
8120,1526745,0
8121,1526769,0
8122,1526785,0
8123,1526799,0
8124,1526871,0
8125,1526874,0
8126,1526886,0
8127,1526899,0
8128,1526901,0
8129,1526981,0
8130,1526991,0
8131,1526993,0
8132,1526996,0
8133,1527019,0
8134,1527031,0
8135,1527032,0
8136,1527041,0
8137,1527042,0
8138,1527051,0
8139,1527088,0
8140,1527114,0
8141,1527123,0
8142,1527149,0
8143,1527154,0
8144,1527157,0
8145,1527208,0
8146,1527229,0
8147,1527239,0
8148,1527254,0
8149,1527255,0
8150,1527301,0
8151,1527302,0
8152,1527340,0
8153,1527341,0
8154,1527365,0
8155,1527387,0
8156,1527388,0
8157,1527411,0
8158,1527436,0
8159,1527455,0
8160,1527504,0
8161,1527525,0
8162,1527547,0
8163,1527562,0
8164,1527601,0
8165,1527648,0
8166,1527674,0
8167,1527687,0
8168,1527694,0
8169,1527702,0
8170,1527775,0
8171,1527776,0
8172,1527812,0
8173,1527838,0
8174,1527865,0
8175,1527884,0
8176,1527937,0
8177,1527965,0
8178,1528013,0
8179,1528036,0
8180,1528040,0
8181,1528054,0
8182,1528067,0
8183,1528082,0
8184,1528186,0
8185,1528200,0
8186,1528201,0
8187,1528222,0
8188,1528246,0
8189,1528291,0
8190,1528315,0
8191,1528449,0
8192,1528502,0
8193,1528524,0
8194,1528530,0
8195,1528534,0
8196,1528557,0
8197,1528572,0
8198,1528617,0
8199,1528649,0
8200,1528653,0
8201,1528654,0
8202,1528663,0
8203,1528686,0
8204,1528810,0
8205,1528828,0
8206,1528832,0
8207,1528939,0
8208,1528967,0
8209,1529033,0
8210,1529065,0
8211,1529095,0
8212,1529129,0
8213,1529137,0
8214,1529173,0
8215,1529209,0
8216,1529212,0
8217,1529264,0
8218,1529295,0
8219,1529334,0
8220,1529419,0
8221,1529424,0
8222,1529470,0
8223,1529512,0
8224,1529599,0
8225,1529630,0
8226,1529631,0
8227,1529671,0
8228,1529704,0
8229,1529714,0
8230,1529754,0
8231,1529760,0
8232,1529780,0
8233,1529854,0
8234,1529862,0
8235,1529865,0
8236,1529892,0
8237,1529902,0
8238,1529909,0
8239,1529919,0
8240,1529922,0
8241,1529929,0
8242,1529931,0
8243,1529945,0
8244,1529947,0
8245,1529976,0
8246,1530017,0
8247,1530018,0
8248,1530044,0
8249,1530111,0
8250,1530133,0
8251,1530160,0
8252,1530181,0
8253,1530186,0
8254,1530192,0
8255,169253,0
8256,1701958,0
8257,1707426,0
8258,1709742,0
8259,1714165,0
8260,1715346,0
8261,1715378,0
8262,1724211,0
8263,1724245,0
8264,1724249,0
8265,1732850,0
8266,1732950,0
8267,1732980,0
8268,1741779,0
8269,1745234,0
8270,1749103,0
8271,1750777,0
8272,1750849,0
8273,1758026,0
8274,1759095,0
8275,1759655,0
8276,1759656,0
8277,1759790,0
8278,1762539,0
8279,176271,0
8280,1768521,0
8281,1768658,0
8282,1768760,0
8283,214681,0
8284,222001,0
8285,251302,0
8286,289933,0
8287,29534,0
8288,322150,0
8289,337623,0
8290,351320,0
8291,365207,0
8292,37616,0
8293,37618,0
8294,39979,0
8295,404000,0
8296,416887,0
8297,454127,0
8298,458967,0
8299,469538,0
8300,477253,0
8301,493349,0
8302,51041,0
8303,52616,0
8304,537834,0
8305,54632,0
8306,557151,0
8307,55746,0
8308,55849,0
8309,55850,0
8310,56753,0
8311,571579,0
8312,57383,0
8313,58696,0
8314,59903,0
8315,602594,0
8316,609450,0
8317,658788,0
8318,678845,0
8319,683033,0
8320,68624,0
8321,689599,0
8322,69996,0
8323,70120,0
8324,716515,0
8325,71924,0
8326,727886,0
8327,743287,0
8328,74356,0
8329,74395,0
8330,778459,0
8331,780563,0
8332,78604,0
8333,791652,0
8334,80202,0
8335,802744,0
8336,82011,0
8337,82015,0
8338,82020,0
8339,82026,0
8340,82029,0
8341,82032,0
8342,82034,0
8343,82035,0
8344,82036,0
8345,82037,0
8346,82038,0
8347,82040,0
8348,82043,0
8349,82050,0
8350,82054,0
8351,82061,0
8352,82069,0
8353,82071,0
8354,82076,0
8355,82090,0
8356,82092,0
8357,82094,0
8358,82099,0
8359,82101,0
8360,82105,0
8361,82111,0
8362,82118,0
8363,82120,0
8364,82135,0
8365,82138,0
8366,82473,0
8367,82476,0
8368,82500,0
8369,82517,0
8370,837414,0
8371,852568,0
8372,86942,0
8373,91606,0
8374,979716,0
8375,992887,0
8376,1020458,0
8377,1034305,0
8378,1055832,0
8379,1067840,0
8380,1074691,0
8381,1080325,0
8382,1087806,0
8383,1137561,0
8384,1137981,0
8385,1140887,0
8386,1188139,0
8387,1200912,0
8388,1202385,0
8389,1214042,0
8390,1217275,0
8391,1224478,0
8392,1232885,0
8393,1235975,0
8394,1238394,0
8395,1247702,0
8396,1256742,0
8397,1265405,0
8398,1269196,0
8399,1289801,0
8400,1301498,0
8401,1314684,0
8402,1318668,0
8403,1324937,0
8404,1343054,0
8405,1372429,0
8406,1382897,0
8407,1401348,0
8408,1412092,0
8409,1422642,0
8410,1423197,0
8411,1425183,0
8412,1436842,0
8413,1438443,0
8414,1439490,0
8415,1441178,0
8416,1443382,0
8417,1445927,0
8418,1447472,0
8419,1448817,0
8420,1453096,0
8421,1454688,0
8422,1454793,0
8423,1456606,0
8424,1461009,0
8425,1462628,0
8426,1465714,0
8427,1471099,0
8428,1481438,0
8429,1481460,0
8430,1486602,0
8431,1486756,0
8432,1487831,0
8433,1488381,0
8434,1488522,0
8435,1489468,0
8436,1490204,0
8437,1490208,0
8438,1490759,0
8439,1492371,0
8440,1496497,0
8441,1514226,0
8442,1514597,0
8443,1516669,0
8444,1519835,0
8445,1523945,0
8446,1524839,0
8447,1525166,0
8448,1525190,0
8449,1525199,0
8450,1525219,0
8451,1525238,0
8452,1525266,0
8453,1525305,0
8454,1525318,0
8455,1525328,0
8456,1525351,0
8457,1525362,0
8458,1525413,0
8459,1525420,0
8460,1525421,0
8461,1525432,0
8462,1525445,0
8463,1525451,0
8464,1525462,0
8465,1525518,0
8466,1525546,0
8467,1525568,0
8468,1525605,0
8469,1525612,0
8470,152562,0
8471,1525623,0
8472,1525727,0
8473,1525790,0
8474,1525835,0
8475,1525847,0
8476,1525944,0
8477,1526007,0
8478,1526199,0
8479,1526203,0
8480,1526228,0
8481,1526308,0
8482,1526313,0
8483,1526388,0
8484,1526395,0
8485,1526401,0
8486,1526410,0
8487,1526411,0
8488,1526415,0
8489,1526496,0
8490,1526526,0
8491,1526537,0
8492,1526560,0
8493,1526578,0
8494,1526610,0
8495,1526626,0
8496,1526669,0
8497,1526721,0
8498,1526748,0
8499,1526811,0
8500,1526812,0
8501,1526819,0
8502,1526846,0
8503,1526862,0
8504,1526887,0
8505,1526918,0
8506,1526938,0
8507,1526953,0
8508,1526967,0
8509,1526979,0
8510,1526994,0
8511,1527018,0
8512,1527022,0
8513,1527033,0
8514,1527053,0
8515,1527086,0
8516,1527090,0
8517,1527133,0
8518,1527137,0
8519,1527197,0
8520,1527216,0
8521,1527236,0
8522,1527272,0
8523,1527287,0
8524,1527299,0
8525,1527304,0
8526,1527318,0
8527,1527326,0
8528,1527348,0
8529,1527349,0
8530,1527350,0
8531,1527374,0
8532,1527383,0
8533,1527402,0
8534,1527418,0
8535,1527430,0
8536,1527437,0
8537,1527438,0
8538,1527440,0
8539,1527464,0
8540,1527480,0
8541,1527546,0
8542,1527618,0
8543,1527629,0
8544,1527651,0
8545,1527666,0
8546,1527684,0
8547,1527685,0
8548,1527691,0
8549,1527692,0
8550,1527696,0
8551,1527712,0
8552,1527720,0
8553,1527726,0
8554,1527732,0
8555,1527752,0
8556,1527756,0
8557,1527765,0
8558,1527777,0
8559,1527786,0
8560,1527839,0
8561,1527841,0
8562,1527850,0
8563,1527851,0
8564,1527877,0
8565,1527888,0
8566,1527945,0
8567,1527966,0
8568,1527976,0
8569,1527977,0
8570,1527995,0
8571,1528031,0
8572,1528051,0
8573,1528060,0
8574,1528073,0
8575,1528083,0
8576,1528101,0
8577,1528103,0
8578,1528151,0
8579,1528153,0
8580,1528196,0
8581,1528206,0
8582,1528236,0
8583,1528346,0
8584,1528349,0
8585,1528417,0
8586,1528448,0
8587,1528468,0
8588,1528514,0
8589,1528515,0
8590,1528560,0
8591,1528570,0
8592,1528610,0
8593,1528619,0
8594,1528703,0
8595,1528707,0
8596,1528765,0
8597,1528769,0
8598,1528872,0
8599,1528948,0
8600,1528949,0
8601,1528954,0
8602,1528996,0
8603,1529001,0
8604,1529037,0
8605,1529040,0
8606,1529049,0
8607,1529055,0
8608,1529099,0
8609,1529102,0
8610,1529142,0
8611,1529144,0
8612,1529147,0
8613,1529149,0
8614,1529151,0
8615,1529171,0
8616,1529214,0
8617,1529219,0
8618,1529222,0
8619,1529223,0
8620,1529258,0
8621,1529263,0
8622,1529269,0
8623,1529275,0
8624,1529320,0
8625,1529341,0
8626,1529352,0
8627,1529372,0
8628,1529398,0
8629,1529478,0
8630,1529516,0
8631,1529517,0
8632,1529520,0
8633,1529556,0
8634,1529697,0
8635,1529731,0
8636,1529775,0
8637,1529927,0
8638,1529938,0
8639,1529987,0
8640,1529990,0
8641,1529995,0
8642,1529996,0
8643,1530055,0
8644,1530073,0
8645,1530137,0
8646,1530178,0
8647,1530191,0
8648,165846,0
8649,1685714,0
8650,1692501,0
8651,1700072,0
8652,1701410,0
8653,1701621,0
8654,1702189,0
8655,1702243,0
8656,1702457,0
8657,1702623,0
8658,1705402,0
8659,1708909,0
8660,171228,0
8661,1712903,0
8662,1714034,0
8663,1719410,0
8664,1724173,0
8665,1724295,0
8666,1732842,0
